chainage	20.0
-14.931	1386.433
-14.881	1385.491
-12.135	1385.576
-9.496	1385.524
-8.372	1385.161
-1.808	1384.634
0	1384.262
6.928	1383.821
7.465	1383.897
9.735	1383.725
15.003	1382.822
chainage	22.6
-14.949	1385.641
-11.089	1385.192
-7.935	1384.89
0	1384.232
6.62	1383.869
9.546	1383.724
15.648	1382.719
chainage	26.29
-15.015	1386.263
-10.484	1384.828
-6.777	1384.534
0	1384.236
5.407	1383.993
8.74	1383.952
11.559	1382.907
16.867	1382.708
chainage	31.7
-20.294	1386.621
-18.016	1385.854
-13.598	1384.935
-11.115	1384.729
0	1384.245
4.084	1384.081
5.393	1383.881
10.057	1383.167
14.935	1382.891
19.268	1382.519
chainage	40.0
-14.822	1385.174
-9.237	1384.798
-4.116	1384.506
-2.591	1384.516
-1.804	1384.457
0	1384.354
2.62	1384.316
3.309	1384.365
4.524	1384.255
5.36	1384.3
6.559	1383.562
15.032	1382.943
chainage	60.0
-14.967	1385.909
-12.233	1385.67
-10.77	1385.791
-7.197	1386.341
-3.077	1385.535
-2.688	1385.355
-2.542	1385.322
-1.323	1385.232
0	1385.242
1.647	1385.259
2.101	1385.363
2.488	1385.564
3.056	1385.4
3.762	1385.573
6.553	1384.498
12.707	1385.51
14.747	1385.475
chainage	80.0
-14.982	1388.211
-8.011	1387.661
-3.407	1386.479
-2.913	1386.529
-2.559	1386.439
-2.137	1386.269
0	1386.209
1.756	1386.226
2.399	1386.423
3.237	1386.314
4.334	1386.521
6.356	1386.382
14.995	1386.13
chainage	100.0
-14.421	1387.923
-10.872	1387.776
-8.712	1387.259
-7.943	1387.168
-6.431	1387.194
-5.621	1387.25
-4.184	1387.943
-2.371	1387.518
-1.956	1387.598
-1.565	1387.45
0	1387.215
2.306	1387.218
2.682	1387.322
3.412	1387.332
5.42	1387.674
6.449	1387.418
8.698	1386.802
12.165	1385.719
14.928	1385.542
chainage	120.0
-14.951	1389.877
-9.844	1389.651
-4.818	1389.246
-2.262	1388.688
-1.355	1388.487
0	1388.314
2.612	1388.289
3.407	1388.612
4.295	1388.534
4.876	1388.935
5.985	1388.74
14.949	1387.863
chainage	140.0
-15.086	1391.07
-10.17	1390.727
-3.262	1389.956
-0.907	1389.657
0	1389.366
3.095	1389.362
3.654	1389.686
4.345	1389.912
5.5	1389.698
7.705	1388.838
10.599	1388.609
15.051	1388.584
chainage	160.0
-14.755	1390.742
-8.912	1390.272
-4.475	1390.237
-0.99	1390.373
0	1390.699
0.576	1390.529
4.086	1390.424
5.033	1390.793
6.943	1390.749
8.139	1391.12
9.636	1390.959
10.797	1390.949
11.907	1390.646
14.772	1390.066
chainage	180.0
-15.093	1392.018
-8.387	1391.748
-4.776	1391.311
-2.336	1391.273
0	1391.75
1.057	1391.778
5.113	1391.479
6.383	1391.849
7.405	1391.81
8.594	1391.917
12.322	1391.64
15.028	1390.889
chainage	200.0
-14.919	1394.034
-9.377	1393.289
-3.757	1392.901
0	1393.108
0.659	1393.209
2.03	1392.69
5.462	1392.523
6.078	1392.673
8.129	1393.06
8.903	1392.818
12.471	1392.268
15.062	1392.478
chainage	220.0
-15.026	1397.277
-6.785	1395.429
0	1394.508
1.444	1394.256
2.261	1393.822
5.703	1393.675
6.451	1393.989
7.501	1394.097
8.423	1394.282
9.863	1394.058
14.999	1393.988
chainage	240.0
-15.058	1398.812
-10.306	1397.788
-3.141	1396.475
0	1396.189
2.729	1395.156
3.038	1395.034
6.898	1394.76
7.668	1395.053
8.864	1395.194
9.603	1395.45
10.674	1395.381
14.978	1395.323
chainage	260.0
-14.97	1402.23
-11.952	1400.688
-8.429	1399.416
0	1397.581
3.648	1396.917
4.572	1396.445
8.393	1396.124
9.168	1396.431
9.742	1396.575
9.993	1396.728
10.728	1396.627
11.79	1397.373
12.703	1397.193
15.036	1397.117
chainage	280.0
-14.875	1403.19
-11.195	1401.286
-9.622	1400.132
-7.194	1399.658
-4.147	1399.165
0	1398.519
4.278	1398.254
5.831	1397.901
10.117	1397.363
11.864	1398.162
15.003	1397.14
chainage	300.0
-15.033	1401.284
-11.573	1400.591
-6.103	1399.99
-2.721	1399.809
0	1399.826
5.104	1398.721
6.018	1398.202
10.066	1398.061
10.755	1398.384
11.422	1398.538
15.008	1397.505
chainage	320.0
-14.833	1401.132
-7.883	1400.117
-5.884	1399.928
-4.568	1399.795
0	1399.386
3.445	1398.715
4.493	1398.693
8.73	1398.5
12.666	1398.567
14.854	1398.599
chainage	340.0
-14.942	1402.076
-10.175	1401.341
-6.055	1400.589
-1.86	1400.057
-0.4	1400.343
0	1400.042
0.724	1399.311
1.91	1398.942
6.467	1398.921
7.452	1399.298
14.955	1397.826
chainage	360.0
-14.886	1401.892
-9.746	1401.344
-6.363	1400.966
-4.849	1399.948
-2.689	1399.57
-1.892	1399.773
-1.32	1399.552
0	1399.367
3.45	1399.296
4.356	1399.528
5.159	1399.57
6.059	1399.535
14.912	1398.203
chainage	367.55
-14.561	1401.808
-11.297	1401.313
-4.885	1400.395
-3.242	1399.867
-2.464	1399.611
0	1399.496
2.308	1399.618
3.151	1399.534
4.373	1399.663
5.182	1399.982
9.011	1399.558
10.549	1398.048
17.049	1397.63
chainage	370.0
-15.452	1401.929
-11.569	1401.115
-8.258	1400.968
-4.792	1400.33
-3.954	1399.909
-3.649	1399.895
-2.89	1399.634
0	1399.488
1.279	1399.463
1.692	1399.49
3.368	1398.772
5.271	1398.507
6.56	1398.397
9.421	1398.144
10.462	1398.071
11.421	1399.049
13.875	1398.988
17.402	1398.572
chainage	374.42
-15.7	1401.823
-13.221	1401.405
-11.902	1401.364
-8.88	1401.3
-5.957	1401.178
-4.446	1399.87
-3.906	1399.887
-3.079	1399.656
0	1399.551
0.814	1399.511
2.301	1399.372
3.371	1399.51
5.524	1399.551
8.076	1399.991
9.502	1399.488
11.833	1399.123
14.807	1398.63
chainage	380.0
-15.088	1401.921
-12.263	1401.761
-8.771	1401.271
-5.133	1400.025
-4.46	1400.077
-3.693	1399.81
-3.035	1399.769
0	1399.705
0.905	1399.742
1.663	1399.877
3.738	1400.78
8.514	1398.588
14.963	1398.342
chainage	400.0
-14.907	1400.99
-9.89	1400.684
-4.421	1400.714
0	1400.704
1.106	1400.78
2.972	1401.345
5.839	1399.976
7.236	1400.765
10.024	1400.969
14.713	1399.841
chainage	420.0
-14.988	1403.903
-9.131	1403.17
-7.846	1402.792
-7.146	1402.922
-5.207	1403.125
-2.032	1403.13
-0.42	1402.309
0	1402.175
3.35	1402.104
4.609	1402.646
5.213	1402.749
7.106	1402.786
8.641	1402.931
15.032	1401.5
chainage	440.0
-14.938	1404.513
-11.409	1404.198
-8.612	1404.285
0	1404.536
3.386	1404.547
4.214	1404.227
7.955	1404.052
8.832	1404.496
10.565	1404.916
14.954	1404.408
chainage	460.0
-14.913	1406.43
-4.97	1405.557
-3.852	1405.67
0	1405.859
8.634	1406.198
9.784	1406.073
10.482	1405.801
14.351	1405.838
14.926	1406.148
chainage	480.0
-14.911	1408.965
-8.463	1409.185
0	1409.005
8.909	1408.425
11.212	1408.124
14.977	1407.953
chainage	490.0
-18.62	1409.483
-13.438	1410.412
-7.684	1411.523
0	1412.691
3.557	1412.94
6.67	1412.555
10.729	1412.03
15.458	1410.969
17.367	1410.274
18.868	1409.075
chainage	500.0
-14.961	1411.25
-12.685	1411.575
-11.116	1411.762
-9.904	1413.805
-7.581	1414.703
-4.57	1415.64
-2.014	1416.201
0	1416.659
3.913	1416.942
5.926	1416.124
7.789	1414.943
11.544	1413.292
15.211	1411.595
chainage	505.73
-19.004	1409.266
-17.357	1408.373
-14.897	1409.18
-12.141	1409.539
-9.249	1410.075
-6.499	1411.122
-4.947	1412.222
-3.495	1412.835
-2.291	1413.683
0	1414.534
0.856	1414.514
1.56	1414.917
3.644	1414.752
6.315	1413.396
9.696	1413.172
14.54	1412.267
chainage	512.79
-18.733	1410.545
-16.709	1410.443
-12.194	1410.439
-8.112	1410.544
-6.066	1409.743
-3.92	1409.732
-1.96	1410.617
0	1411.211
2.637	1411.418
7.606	1411.881
15.68	1413.484
chainage	520.0
-15.012	1411.241
-11.873	1411.482
-8.077	1411.497
-6.067	1410.461
-2.527	1410.616
0	1411.342
4.168	1411.309
5.514	1411.466
7.765	1412.107
14.88	1413.279
chainage	540.0
-14.998	1412.589
-6.853	1412.775
-4.528	1412.244
0	1411.807
0.499	1411.897
1.149	1412.615
8.143	1413.052
11.783	1413.047
14.933	1413.866
chainage	560.0
-14.846	1415.914
-7.23	1413.709
-2.344	1413.515
0	1413.566
2.857	1413.706
5.38	1414.477
11.295	1414.371
13.899	1414.057
14.919	1414.398
chainage	580.0
-15.089	1415.987
-10.244	1415.856
-5.507	1415.662
-1.328	1415.41
0	1415.588
2.709	1415.579
4.851	1415.71
12.164	1415.445
15.121	1415.718
chainage	600.0
-14.954	1417.665
-12.527	1417.084
-8.176	1416.894
-5.44	1417.086
0	1417.006
2.172	1417.103
8.674	1416.959
11.995	1416.747
14.96	1416.788
chainage	620.0
-14.981	1418.92
-11.04	1419.012
-5.467	1418.954
0	1418.393
5.427	1417.941
