-1.769	1321.531
0	1321.474
3.069	1321.426
4.164	1321.428
8.504	1321.373
11.213	1321.186
14.791	1321.066
chainage	90.0
-15.317	1320.221
-10.742	1321.63
-9.926	1321.725
-8.668	1321.703
-7.805	1321.67
-6.118	1321.661
-2.192	1321.675
0	1321.608
0.738	1321.618
2.311	1321.597
3.569	1321.507
6.08	1321.501
7.972	1321.408
12.031	1321.158
14.892	1321.16
chainage	100.0
-15.029	1320.978
-12.517	1321.714
-12.057	1321.825
-11.394	1321.899
-10.996	1321.854
-9.365	1321.826
-7.998	1321.856
-6.808	1321.881
-5.705	1321.879
-3.571	1321.837
-1.54	1321.821
0	1321.831
0.663	1321.775
4.41	1321.63
8.796	1321.335
12.674	1321.191
13.204	1321.193
15.053	1321.349
chainage	110.0
-14.877	1321.778
-13.177	1322.098
-11.754	1322.01
-11.039	1321.98
-9.579	1322.02
-7.023	1322.062
-3.781	1322.029
-1.39	1321.964
-1.251	1321.961
0	1321.926
1.327	1321.836
2.099	1321.792
4.093	1321.677
7.3	1321.553
10.958	1321.336
13.273	1321.562
15.308	1321.42
chainage	120.0
-14.929	1322.263
-12.85	1322.248
-11.631	1322.256
-9.951	1322.255
-6.878	1322.201
-5.064	1322.244
-3.282	1322.151
0	1322.008
2.393	1321.925
3.585	1321.895
6.053	1321.772
7.794	1321.683
9.579	1321.596
12.312	1321.732
15.153	1321.621
chainage	130.0
-14.93	1322.38
-14.081	1322.394
-12.447	1322.374
-10.029	1322.422
-8.199	1322.414
-5.34	1322.364
-1.996	1322.225
0	1322.126
2.525	1322.059
4.414	1321.977
6.917	1321.813
7.829	1321.688
10.653	1321.946
14.995	1321.408
chainage	140.0
-14.986	1322.541
-12.978	1322.557
-10.403	1322.585
-7.899	1322.536
-6.687	1322.502
-2.815	1322.357
0	1322.252
3.461	1322.141
5.966	1322.031
6.534	1321.866
8.06	1322.048
9.23	1322.199
9.58	1322.132
11.472	1321.258
14.969	1318.889
chainage	150.0
-14.854	1322.708
-11.795	1322.728
-8.835	1322.73
-7.577	1322.762
-5.757	1322.638
-3.392	1322.52
-1.177	1322.442
0	1322.409
2.366	1322.348
4.832	1322.288
5.983	1322.314
7.522	1322.508
8.724	1322.458
10.94	1321.717
14.396	1319.749
15.044	1319.389
chainage	160.0
-15.067	1322.905
-11.851	1322.921
-9.462	1322.926
-8.23	1322.937
-6.921	1322.842
-4.185	1322.721
-1.694	1322.655
0	1322.654
2.233	1322.631
4.044	1322.564
5.544	1322.76
6.683	1322.942
7.35	1322.998
8.287	1322.795
10.807	1322.087
14.993	1319.601
chainage	170.0
-14.989	1323.033
-11.602	1323.071
-9.812	1323.061
-8.552	1323.039
-6.784	1322.973
-5.81	1322.929
-3.586	1322.856
0	1322.899
3.597	1322.88
6.094	1323.241
6.718	1323.262
7.205	1323.148
10.436	1321.009
13.073	1319.377
14.978	1319.05
chainage	170.44
-15.006	1322.993
-11.601	1323.034
-9.845	1323.068
-8.579	1323.045
-6.8	1323.004
-5.8	1322.949
-3.6	1322.874
0	1322.908
3.599	1322.887
6.1	1323.205
6.727	1323.266
7.215	1323.111
10.433	1320.948
12.992	1319.388
14.994	1319.064
