2	31.11086778	53.17290549	1667.476
3	31.11080922	53.17311632	1667.777
4	31.11075323	53.17332003	1668.093
5	31.11069896	53.17352323	1668.587
6	31.11064647	53.17372273	1668.859
7	31.11059318	53.17392336	1669.074
8	31.11053976	53.17412312	1669.25
9	31.11048533	53.17432658	1669.434
10	31.11043204	53.17452625	1669.516
11	31.11037947	53.17472633	1669.513
12	31.11032672	53.17492595	1669.366
13	31.11027359	53.17512585	1669.452
14	31.11021953	53.1753289	1669.523
15	31.11016628	53.17552865	1669.622
16	31.11011366	53.175728	1669.431
17	31.11006058	53.17593069	1669.132
18	31.11000694	53.17613066	1668.972
19	31.10995386	53.17633152	1669.082
20	31.10990097	53.17653128	1669.193
21	31.10984762	53.17673199	1669.35
22	31.10979397	53.17693584	1669.413
23	31.10974201	53.17713406	1669.387
24	31.10968799	53.1773344	1669.52
25	31.10963435	53.17753785	1669.481
26	31.1095819	53.17773593	1669.444
27	31.10952781	53.17793887	1669.597
28	31.10947522	53.17813817	1669.674
29	31.10942178	53.17834127	1669.529
30	31.10936794	53.17854116	1669.616
31	31.10931485	53.17874087	1669.709
32	31.10926182	53.17894124	1669.661
33	31.10920798	53.17914336	1669.736
34	31.10915358	53.17934078	1669.95
35	31.10912347	53.1794531	1669.824
36	31.10909823	53.17968548	1668.652
37	31.10907419	53.17989478	1668.368
38	31.10905062	53.18010096	1668.275
39	31.10902662	53.18030776	1668.303
40	31.10900183	53.18051848	1668.565
41	31.10897817	53.18072496	1668.743
42	31.10895359	53.18093298	1668.848
43	31.10892936	53.18114006	1669.013
44	31.1089036	53.18134999	1669.247
45	31.1088797	53.18155651	1669.365
46	31.10885641	53.18176348	1669.406
47	31.10883256	53.18197353	1669.384
48	31.10880799	53.18218062	1669.446
49	31.10879609	53.18228493	1668.939
50	31.10885826	53.18205914	1667.801
51	31.10891079	53.18185744	1667.816
52	31.10896359	53.18165942	1668.031
53	31.10901766	53.1814588	1668.2
54	31.10907018	53.18125843	1668.569
55	31.10912329	53.18105905	1668.844
56	31.10917767	53.1808552	1668.94
57	31.10923107	53.18065612	1668.823
58	31.1092851	53.18045754	1668.608
59	31.10933856	53.18025879	1668.295
60	31.10939207	53.18005452	1668.295
61	31.10944478	53.17985526	1668.396
62	31.109498	53.17965469	1668.548
63	31.10955119	53.17945481	1668.695
64	31.10960516	53.17925144	1668.788
65	31.10965822	53.17905035	1668.825
66	31.10971101	53.178851	1668.867
67	31.1097636	53.17865197	1668.792
68	31.10981711	53.17845094	1668.776
69	31.10987107	53.17824795	1668.569
70	31.10992416	53.17804818	1668.559
71	31.10997697	53.17784787	1668.579
72	31.11003115	53.17764429	1668.662
73	31.1100852	53.1774438	1668.63
74	31.11013794	53.17724451	1668.495
75	31.11018996	53.1770437	1668.625
76	31.11024284	53.17684176	1668.891
77	31.11029668	53.17664235	1668.932
78	31.1103511	53.17644158	1668.656
79	31.11040432	53.17624204	1668.527
80	31.11045734	53.17604212	1668.437
81	31.11051156	53.17583797	1668.438
82	31.11056429	53.17563699	1668.612
83	31.11061776	53.17543657	1668.643
84	31.11067027	53.17523672	1668.708
85	31.11072309	53.1750367	1668.705
86	31.11077632	53.17483325	1668.711
87	31.11082981	53.17463379	1668.557
88	31.11088303	53.17443383	1668.433
89	31.11093706	53.1742301	1668.338
90	31.11098941	53.17403255	1668.231
91	31.11102974	53.17387329	1667.878
92	31.11106964	53.17410596	1667.676
93	31.11110415	53.17431377	1667.894
94	31.11113818	53.17451756	1668.066
95	31.11117309	53.17472372	1668.161
96	31.11119444	53.17484854	1667.872
97	31.11113632	53.17507324	1667.716
98	31.11108104	53.17527846	1667.885
99	31.11102813	53.1754776	1668.267
100	31.11097564	53.1756765	1668.728
101	31.11092312	53.17587558	1668.967
102	31.11086851	53.17608006	1669.258
103	31.11081601	53.1762801	1669.364
104	31.11076375	53.17647869	1669.178
105	31.11071044	53.17667907	1669.111
106	31.11065649	53.17688028	1669.296
107	31.11060453	53.17707943	1669.322
108	31.11054987	53.1772818	1669.395
109	31.11049861	53.17747991	1669.432
110	31.11044306	53.17768484	1669.619
111	31.11039017	53.17788579	1669.865
112	31.1103385	53.1780849	1669.726
113	31.11028594	53.17828486	1669.532
114	31.11023089	53.17848884	1669.451
115	31.1101784	53.17868542	1669.562
116	31.11012409	53.17888958	1669.613
117	31.11007035	53.17909024	1669.777
118	31.11001753	53.17929326	1669.794
119	31.1099643	53.17949297	1669.685
120	31.1099109	53.17969421	1669.615
121	31.10985746	53.17989543	1669.768
122	31.10980407	53.18009716	1669.955
123	31.10975062	53.18029837	1670.031
124	31.10969753	53.18049868	1670.013
125	31.10964366	53.1806996	1669.915
126	31.10959026	53.18090074	1669.936
127	31.10953804	53.18109916	1669.883
128	31.1094839	53.1813011	1669.892
129	31.10943199	53.18149923	1669.822
130	31.10937857	53.18170046	1669.69
131	31.10932493	53.18190057	1669.725
132	31.10927064	53.18210116	1670.03
133	31.10921735	53.18230166	1670.252
134	31.10916423	53.18250298	1670.314
135	31.10911182	53.1827027	1670.32
136	31.10905848	53.18290424	1670.457
137	31.10900375	53.18310388	1670.638
