192	32.31446882	55.57585156	1339.704
193	32.31456704	55.57567509	1339.729
194	32.31466515	55.57549849	1339.654
195	32.31475881	55.57533091	1339.547
196	32.31476602	55.57531474	1338.713
197	32.3149346	55.5754351	1337.632
198	32.31508568	55.57555213	1337.863
199	32.31510816	55.57556967	1337.661
200	32.3150006	55.57576389	1336.035
201	32.3148992	55.57594593	1336.029
202	32.31480105	55.57612282	1336.575
203	32.31470388	55.5762994	1337.063
204	32.31460318	55.5764783	1337.514
205	32.31450521	55.57665599	1337.707
206	32.314407	55.57683325	1337.916
207	32.31430724	55.57701261	1337.934
208	32.31420949	55.5771891	1337.778
209	32.31411083	55.57736594	1337.237
210	32.31401186	55.57754307	1337.027
211	32.31391227	55.57772096	1336.969
212	32.31381233	55.57790101	1337.052
213	32.3137136	55.57807737	1336.812
214	32.31361505	55.57825414	1336.722
215	32.31351648	55.57843116	1336.757
216	32.31341575	55.57861144	1336.889
217	32.31331729	55.57878777	1336.758
218	32.31321915	55.57896512	1336.722
219	32.31312137	55.57914282	1336.815
220	32.31302102	55.5793226	1336.906
221	32.31292196	55.57950025	1336.917
222	32.31282396	55.57967857	1337.115
223	32.31272495	55.57985425	1337.172
224	32.31262631	55.58003134	1336.862
225	32.31252724	55.58020637	1336.508
226	32.31242675	55.5803871	1335.74
227	32.31232724	55.58056346	1335.603
228	32.31222861	55.5807407	1335.689
229	32.3121296	55.58092003	1335.777
230	32.31203168	55.58109849	1336.271
231	32.31193155	55.58127638	1336.295
232	32.31183315	55.58145288	1335.889
233	32.31173392	55.58163034	1335.622
234	32.31163453	55.581808	1335.474
235	32.31153549	55.58198685	1335.253
236	32.31143702	55.58216376	1334.926
237	32.31133859	55.58234236	1335.111
238	32.3112381	55.58252272	1335.388
239	32.31113948	55.58270021	1335.336
240	32.31104104	55.58287825	1335.33
241	32.31094278	55.58305623	1335.533
242	32.31084448	55.58323188	1335.663
243	32.31074382	55.58340872	1335.715
244	32.31064312	55.58358913	1335.581
245	32.31054461	55.58376639	1335.579
246	32.31044593	55.58394142	1335.435
247	32.31034794	55.58411777	1335.181
248	32.31024688	55.58429869	1335.065
249	32.31014864	55.58447652	1335.252
250	32.31005112	55.58465285	1335.204
251	32.30995272	55.58482994	1335.036
252	32.3098535	55.58500788	1334.906
253	32.30975251	55.58518774	1334.958
254	32.30965412	55.58536663	1335.08
255	32.3095555	55.58554317	1335.178
256	32.30945677	55.5857196	1335.04
257	32.30935879	55.58589683	1334.958
258	32.30925775	55.58607726	1334.867
259	32.30915949	55.58625313	1334.334
260	32.30906032	55.58643015	1333.964
261	32.30896086	55.586608	1333.848
262	32.30886959	55.58678218	1334.031
263	32.30885812	55.5867981	1332.972
264	32.30901769	55.58692686	1331.916
265	32.30916711	55.58704564	1331.814
266	32.3091921	55.58706354	1332.169
267	32.30930102	55.58686915	1330.862
268	32.30940018	55.58669112	1331.09
269	32.30949939	55.58651226	1331.47
270	32.30959821	55.58633552	1331.825
271	32.30969717	55.58615828	1332.239
272	32.30979572	55.58598085	1332.418
273	32.30989478	55.58580263	1332.583
274	32.30999309	55.58562546	1332.607
275	32.31009261	55.5854459	1332.591
276	32.31019144	55.58526862	1332.61
277	32.31028973	55.58509141	1332.643
278	32.31038999	55.58491192	1332.682
279	32.31048854	55.58473487	1332.713
280	32.31058781	55.58455725	1332.763
281	32.31068848	55.58437664	1332.838
282	32.3107869	55.58420005	1332.787
283	32.3108855	55.58402341	1332.734
284	32.3109849	55.58384552	1332.863
285	32.31108332	55.58366837	1332.902
286	32.31118243	55.58348997	1332.973
287	32.31128145	55.58331247	1333.084
288	32.3113822	55.5831326	1333.532
289	32.31148071	55.58295604	1333.903
290	32.31157905	55.58277928	1334.112
291	32.31167749	55.58260194	1334.305
292	32.31177709	55.58242235	1334.452
293	32.31187713	55.5822452	1334.666
294	32.31197312	55.58207001	1334.67
295	32.31207201	55.58189019	1334.11
296	32.31217099	55.5817122	1333.856
297	32.31227079	55.58153372	1333.844
298	32.3123686	55.58135879	1333.917
299	32.31246916	55.58117903	1334.041
300	32.31256755	55.58100137	1334.246
301	32.31266607	55.58082484	1334.379
302	32.31276594	55.58064516	1334.345
303	32.31286411	55.58046813	1334.22
304	32.31296276	55.58029091	1334.158
305	32.31306157	55.58011459	1334.165
306	32.31316143	55.57993486	1334.324
307	32.31325962	55.57975847	1334.539
308	32.31336025	55.57957817	1334.789
309	32.31345876	55.57940076	1334.666
310	32.31355883	55.57922184	1334.504
311	32.31365732	55.57904508	1334.537
312	32.31375733	55.57886516	1334.558
313	32.31385562	55.578689	1334.511
314	32.31395432	55.57851159	1334.556
315	32.31405419	55.57833165	1334.551
316	32.31415262	55.57815548	1334.538
317	32.31425144	55.57797816	1334.494
318	32.31435088	55.57780039	1334.531
319	32.31444895	55.57762419	1334.64
320	32.31454801	55.57744653	1334.8
321	32.31464802	55.57726626	1334.79
322	32.31474675	55.57708935	1334.885
323	32.31484552	55.57691311	1334.998
324	32.31494547	55.57673347	1334.901
325	32.3150446	55.57655557	1334.85
326	32.31514327	55.57637791	1334.961
327	32.31524178	55.57620116	1335.19
328	32.31534015	55.57602465	1335.366
329	32.31543583	55.57585585	1335.522
