2	32.31207973	55.57398995	1353.045
3	32.31196735	55.57418663	1352.668
4	32.31186817	55.57437053	1352.468
5	32.31177067	55.57454581	1352.341
6	32.31167175	55.57472066	1352.256
7	32.3115728	55.57489739	1351.928
8	32.31147436	55.57507576	1351.899
9	32.31137462	55.57525529	1352.028
10	32.31127718	55.57543257	1352.091
11	32.31117919	55.57560987	1352.287
12	32.31107958	55.57578737	1352.363
13	32.31097965	55.57596643	1352.243
14	32.31088106	55.57614287	1352.195
15	32.31078319	55.57631916	1352.098
16	32.31068342	55.57649659	1351.905
17	32.31058475	55.57667473	1351.951
18	32.31048658	55.57685227	1352.307
19	32.31038727	55.57702957	1352.253
20	32.31028866	55.57720541	1351.818
21	32.31018969	55.57738438	1351.636
22	32.3100902	55.57756259	1351.594
23	32.30999154	55.57773916	1351.373
24	32.309892	55.57791859	1350.997
25	32.30979373	55.57809498	1350.77
26	32.30969508	55.57827305	1350.95
27	32.30959541	55.5784544	1351.577
28	32.309497	55.57863137	1351.906
29	32.30939884	55.57880645	1351.966
30	32.30929903	55.57898587	1351.683
31	32.30920051	55.57916301	1351.597
32	32.30910162	55.57933961	1351.483
33	32.30900276	55.57951779	1351.461
34	32.30890325	55.5796967	1351.514
35	32.30880418	55.57987606	1351.65
36	32.30870573	55.58005257	1351.844
37	32.308608	55.5802306	1352.022
38	32.3085088	55.58040762	1352.437
39	32.30840695	55.58058644	1352.11
40	32.30830887	55.58076422	1351.991
41	32.30821118	55.58094049	1351.883
42	32.30811145	55.58111961	1351.599
43	32.30801333	55.58129619	1351.349
44	32.30791526	55.58147325	1351.248
45	32.30781695	55.58164911	1350.91
46	32.30771652	55.58182938	1350.445
47	32.30761788	55.58200746	1350.221
48	32.30752027	55.58218481	1350.52
49	32.30742179	55.58236107	1350.675
50	32.30732151	55.58254052	1350.796
51	32.30722305	55.58271672	1350.472
52	32.30712486	55.58289365	1350.074
53	32.30702683	55.58307065	1350.073
54	32.30692841	55.58324736	1350.308
55	32.30682835	55.58342607	1350.243
56	32.3067293	55.58360257	1350.06
57	32.30663112	55.58377985	1349.973
58	32.3065315	55.58395853	1349.794
59	32.30643129	55.58413673	1349.524
60	32.30633287	55.58431287	1349.353
61	32.3062352	55.58449017	1349.405
62	32.30614696	55.58466019	1349.744
63	32.30613948	55.58466853	1349.728
64	32.30629979	55.58480296	1348.556
65	32.30644858	55.58492285	1348.673
66	32.306468	55.58493661	1348.808
67	32.30658037	55.58473729	1347.291
68	32.30668095	55.58456099	1347.32
69	32.30677934	55.5843851	1347.565
70	32.30687813	55.58420801	1347.826
71	32.30697753	55.58402956	1348.189
72	32.30707633	55.58385287	1348.432
73	32.30717595	55.58367513	1348.699
74	32.30727617	55.58349563	1348.919
75	32.30737526	55.58331857	1348.942
76	32.30747403	55.5831413	1348.88
77	32.3075719	55.58296479	1348.787
78	32.30767226	55.58278406	1348.718
79	32.30776945	55.58260923	1348.743
80	32.30786908	55.58243114	1348.808
81	32.3079702	55.58225056	1349.002
82	32.30806897	55.58207411	1349.166
83	32.30816766	55.58189703	1349.246
84	32.30826674	55.58171982	1349.359
85	32.30836641	55.58154125	1349.533
86	32.30846627	55.5813633	1349.643
