player_id,arrived_time,departed_time,wait_time
618,21,585,22
619,17,585,13
620,1,585,35
621,18,585,0
622,10,586,0
623,13,586,10
624,23,587,4
625,8,588,27
626,13,589,34
627,5,589,34
628,2,589,33
629,24,591,34
630,4,592,27
631,7,592,27
632,2,592,9
633,9,592,33
634,1,592,29
635,7,593,35
636,22,594,28
637,18,594,10
638,21,594,24
639,11,595,0
640,18,596,28
641,2,597,14
642,11,599,0
643,13,600,0
644,3,601,15
645,14,602,11
646,11,602,27
647,4,602,26
648,7,602,13
649,11,603,65
650,8,604,33
651,20,605,26
652,1,605,5
653,24,607,8
654,4,608,20
655,1,608,0
656,3,611,32
657,6,612,29
658,8,612,4
659,12,613,0
660,4,615,35
661,12,615,0
662,16,617,0
663,15,619,28
664,9,622,23
665,21,623,0
666,2,623,35
667,5,624,24
668,14,624,15
669,8,627,0
670,11,627,19
671,20,628,32
672,12,628,11
673,2,630,26
674,20,630,21
675,19,630,0
676,8,632,28
677,16,634,34
678,18,634,29
679,2,637,5
680,9,637,39
681,6,638,13
682,21,638,35
683,10,639,33
684,14,640,0
685,11,640,0
686,17,641,12
687,17,644,0
688,8,644,9
689,22,644,2
690,3,644,0
691,24,646,27
692,12,647,22
693,1,648,33
694,5,648,30
695,11,649,23
696,1,650,21
697,5,650,9
698,10,651,43
699,2,652,0
700,18,654,22
701,2,655,4
702,23,656,0
703,17,656,0
704,15,656,32
705,14,658,34
706,17,658,18
707,17,659,0
708,6,662,9
709,9,662,16
710,18,664,0
711,2,665,0
712,7,666,13
713,4,666,55
714,4,667,12
715,22,667,0
716,13,668,37
717,8,668,0
718,3,670,35
719,8,673,35
720,9,673,8
721,13,674,60
722,9,674,64
723,24,675,0
724,11,675,18
725,1,675,16
726,7,676,31
727,7,676,0
728,7,677,18
729,12,681,35
730,1,682,29
731,7,683,31
732,19,686,29
733,21,687,88
734,19,690,16
735,3,692,27
736,6,692,29
737,24,692,7
738,13,693,28
739,8,693,0
740,9,695,0
741,23,696,7
742,10,696,18
743,18,696,36
744,2,697,19
745,8,699,0
746,23,701,75
747,19,702,35
748,10,702,57
749,20,704,31
750,24,705,0
751,6,705,27
752,8,706,0
753,3,706,19
754,2,706,11
755,18,706,29
756,24,707,21
757,4,709,0
758,8,709,26
759,1,711,0
760,4,711,0
761,12,711,0
762,13,712,0
763,21,713,31
764,20,714,99
765,12,714,21
766,3,714,0
767,14,715,14
768,6,715,13
769,1,716,27
770,3,716,34
771,1,716,21
772,11,719,17
773,2,720,37
774,21,721,5
775,5,722,27
776,6,723,24
777,18,724,17
778,13,725,0
779,2,726,19
780,6,728,8
781,3,730,2
782,14,732,26
783,7,733,0
784,22,734,0
785,11,736,0
786,24,737,13
787,20,738,3
788,16,740,0
789,15,740,0
790,10,741,0
791,24,742,0
792,13,743,0
793,23,744,34
794,6,744,22
795,3,746,16
796,1,746,0
797,24,747,14
798,23,748,20
799,4,748,10
800,10,749,39
801,22,749,13
802,8,750,26
803,13,751,18
804,12,752,0
805,4,754,0
806,5,755,0
807,20,755,0
808,16,756,0
809,23,756,0
810,18,757,25
811,15,757,0
812,21,757,63
813,18,758,7
814,2,758,21
815,8,760,12
816,12,761,0
817,23,761,33
818,9,761,0
819,2,761,33
820,4,761,33
821,23,762,18
822,22,763,1
823,18,764,24
824,22,764,1
825,7,765,0
826,3,765,19
827,11,767,26
828,18,767,0
829,19,768,0
830,1,769,29
831,20,770,87
832,3,770,5
833,11,772,0
834,13,772,7
835,18,772,34
836,6,773,0
837,17,773,25
838,6,774,0
839,22,774,10
840,23,774,0
841,17,775,16
842,8,775,23
843,2,775,74
844,21,776,26
845,19,776,36
846,13,778,22
847,15,778,0
848,1,779,0
849,6,780,21
850,19,780,21
851,19,780,29
852,12,781,8
853,20,782,1
854,6,783,25
855,16,784,17
856,24,785,91
857,10,788,53
858,6,788,32
859,24,789,28
860,5,790,1
861,24,790,25
862,10,790,24
863,17,792,20
864,21,792,28
