5278	11647.93
5279	11647.99
5280	11648.02
5281	11648.04
5282	11648.11
5283	11648.14
5284	11648.14
5285	11648.15
5286	11648.15
5287	11648.15
5288	11648.18
5289	11648.2
5290	11648.2
5291	11648.2
5292	11648.21
5293	11648.21
5294	11648.21
5295	11648.22
5296	11648.26
5297	11648.28
5298	11648.35
5868	12307.24
5869	12307.25
5870	12307.27
5871	12307.36
5872	12307.38
5873	12307.41
5874	12307.42
5875	12307.42
5876	12307.42
5877	12307.46
5878	12307.47
5879	12307.49
5880	12307.51
5881	12307.59
5882	12307.61
5883	12307.65
5884	12307.68
5885	12307.75
5886	12307.82
5887	12307.93
5952	12431.55
5953	12431.57
5954	12431.61
5955	12431.61
5956	12431.62
5957	12431.62
5958	12431.64
5959	12431.7
5960	12431.72
5961	12431.74
5962	12431.75
5963	12431.76
5964	12431.76
5965	12431.78
5966	12431.8
5967	12431.82
5968	12431.83
5969	12431.85
5970	12431.87
5971	12432.07
7073	14071.02
7074	14071.13
7075	14071.27
7076	14071.45
7077	14071.45
7078	14071.51
7079	14071.54
7080	14071.56
7081	14071.58
7082	14071.58
7083	14071.58
7084	14071.59
7086	14071.61
7085	14071.61
7087	14071.63
7088	14071.64
7089	14071.65
7090	14071.66
7091	14071.67
7092	14071.69
7093	14071.77
8165	15529.0
8166	15529.04
8167	15529.07
8168	15529.09
8169	15529.2
8170	15529.46
8171	15529.48
8172	15529.52
8173	15529.53
8174	15529.61
8175	15529.74
8176	15529.75
8177	15529.86
8178	15529.87
8179	15529.94
8180	15529.95
8181	15529.97
8182	15530.0
8183	15530.04
8184	15530.07
9486	16547.91
9487	16547.98
9488	16547.98
9489	16548.02
9490	16548.06
9491	16548.11
9492	16548.14
9493	16548.24
9494	16548.31
9495	16548.35
9496	16548.36
9497	16548.4
9498	16548.4
9499	16548.47
9500	16548.48
9501	16548.53
9502	16548.54
9503	16548.57
9504	16548.6
9505	16548.61
9506	16548.64
9507	16548.78
9508	16549.1
9509	16549.11
9510	16549.51
10042	16929.36
10043	16929.44
10044	16929.64
10045	16929.64
10046	16929.67
10047	16929.69
10048	16929.72
10049	16929.74
10050	16929.79
10051	16929.82
10052	16929.83
10053	16929.84
10054	16929.87
10055	16929.89
10056	16929.9
10057	16929.91
10059	16929.93
10058	16929.93
10060	16929.94
10061	16929.96
10062	16929.96
10063	16929.96
10064	16929.98
10065	16930.0
10066	16930.07
10067	16930.07
10068	16930.27
10069	16930.53
11160	17569.47
11161	17569.48
11162	17569.51
11163	17569.55
11164	17569.56
11165	17569.59
11166	17569.69
11167	17569.7
11168	17569.72
11169	17569.93
11170	17569.95
11171	17569.97
11172	17569.97
11173	17569.98
11174	17570.0
11175	17570.0
11176	17570.04
11177	17570.04
11178	17570.05
11179	17570.07
11180	17570.07
11181	17570.08
11182	17570.1
11183	17570.1
11184	17570.1
11185	17570.12
11186	17570.13
11187	17570.13
11188	17570.15
11189	17570.15
11190	17570.16
11191	17570.18
11192	17570.18
11193	17570.19
11194	17570.21
11195	17570.31
11249	17588.68
11250	17588.71
11251	17588.72
11252	17588.75
11253	17588.75
11254	17588.78
11255	17588.78
11256	17588.83
11257	17588.84
11258	17588.91
11259	17588.92
11260	17588.93
11261	17588.95
11262	17588.98
11263	17589.04
11264	17589.05
11265	17589.08
11266	17589.08
11267	17589.11
11268	17589.14
11269	17589.14
11270	17589.15
11271	17589.16
11272	17589.17
11273	17589.2
11274	17589.23
11275	17589.27
11276	17589.3
11277	17589.31
11278	17589.35
11279	17589.37
11280	17589.38
11281	17589.42
11282	17589.48
11431	17668.96
11432	17668.98
11433	17668.99
11434	17669.05
11435	17669.11
11436	17669.22
11437	17669.36
11438	17669.38
11439	17669.41
11440	17669.49
11441	17669.55
11442	17669.56
11443	17669.57
11444	17669.63
11445	17669.9
11446	17670.02
11447	17670.09
11448	17670.09
11449	17670.15
11450	17670.16
11451	17670.2
11452	17670.28
11453	17670.32
11454	17670.63
11455	17670.64
11456	17670.65
11457	17670.65
12005	17949.54
12006	17949.55
12007	17949.55
12008	17949.55
12009	17949.56
12010	17949.56
12011	17949.57
12012	17949.57
12013	17949.58
12014	17949.58
12015	17949.59
12016	17949.59
12017	17949.59
12018	17949.59
12019	17949.6
12020	17949.6
12021	17949.6
12023	17949.61
12024	17949.61
12022	17949.61
12025	17949.62
12026	17949.62
12027	17949.62
12028	17949.62
12029	17949.63
12030	17949.63
12031	17949.63
12033	17949.63
12032	17949.63
12037	17949.64
12038	17949.64
12039	17949.64
12040	17949.64
12034	17949.64
12035	17949.64
12036	17949.64
12042	17949.65
12041	17949.65
12043	17949.65
12044	17949.65
12045	17949.65
12047	17949.66
12046	17949.66
12048	17949.67
12049	17949.67
12050	17949.68
12051	17949.69
12052	17949.69
12053	17949.69
12054	17949.69
12055	17949.7
12056	17949.71
12057	17949.71
12058	17949.74
12059	17949.8
12060	17949.94
12403	18209.36
12404	18209.85
12405	18209.91
12406	18210.2
12407	18210.35
12408	18210.41
12409	18210.43
12410	18210.44
12411	18210.61
12412	18210.62
12413	18210.63
12414	18210.98
12415	18211.0
12416	18211.0
12417	18211.08
12418	18211.11
13213	18891.63
13214	18891.65
13215	18891.71
13216	18891.71
13217	18891.72
13218	18891.73
13219	18891.74
13220	18891.77
13221	18891.79
13222	18891.79
13223	18891.8
13224	18891.84
13225	18891.84
13226	18891.85
13227	18891.86
13228	18891.86
13229	18891.87
13230	18891.89
13231	18891.91
13232	18891.92
13233	18891.95
13234	18892.05
13235	18892.08
13311	18948.32
13312	18948.33
13313	18948.42
13314	18948.8
13315	18948.9
13316	18949.1
13317	18949.1
13318	18949.14
13319	18949.14
13320	18949.15
13321	18949.16
13322	18949.16
13323	18949.18
13324	18949.18
13325	18949.2
13326	18949.21
13327	18949.23
13329	18949.24
13330	18949.24
13328	18949.24
13331	18949.25
13332	18949.25
13482	19066.89
13483	19066.89
13484	19066.93
13485	19067.09
13486	19067.12
13487	19067.14
13488	19067.15
13489	19067.16
13490	19067.16
13491	19067.16
13492	19067.18
13493	19067.18
13494	19067.18
13495	19067.19
13496	19067.19
13497	19067.21
13498	19067.25
13499	19067.27
13500	19067.28
13501	19067.3
13502	19067.3
13503	19067.32
13504	19067.34
13505	19067.35
13506	19067.36
13507	19067.37
13508	19067.38
13509	19067.41
13510	19067.42
13511	19067.51
13512	19067.53
