player_id,arrived_time,departed_time,wait_time
1534,1385,1625,8
1419,1291,1625,7
1351,1222,1625,22
1225,1108,1625,25
713,666,1625,23
918,838,1625,9
541,519,1625,44
729,681,1625,40
852,781,1625,20
912,834,1625,10
1342,1214,1625,33
1000,911,1625,53
589,557,1625,75
1414,1285,1625,18
645,602,1625,38
1315,1202,1625,17
488,469,1625,66
505,483,1625,63
401,384,1625,34
847,778,1625,22
1401,1266,1625,12
1433,1299,1625,6
1437,1306,1625,24
929,848,1625,37
1289,1180,1625,20
1653,1484,1625,9
1397,1264,1625,4
1391,1259,1625,24
1219,1103,1625,16
1268,1149,1625,7
1520,1369,1630,4
631,592,1635,21
1100,1000,1635,7
1477,1336,1635,11
708,662,1640,28
794,744,1640,12
1264,1146,1640,29
1322,1204,1640,18
1455,1317,1640,15
691,646,1640,53
786,737,1640,15
1108,1008,1645,20
1131,1026,1645,16
356,343,1645,56
444,426,1645,39
628,589,1650,53
288,282,1650,65
1731,1550,1650,0
1318,1203,1650,0
867,795,1655,33
908,830,1655,26
1569,1413,1660,0
1625,1464,1660,0
1460,1325,1670,9
1235,1122,1670,10
779,726,1670,19
656,611,1670,13
1276,1159,1670,13
1681,1511,1670,2
1125,1021,1670,30
1144,1034,1670,28
647,602,1670,35
1524,1375,1670,9
1337,1211,1670,22
1126,1021,1670,20
1237,1125,1670,20
1175,1066,1670,32
1656,1488,1670,7
1509,1358,1670,23
1525,1376,1670,19
1158,1051,1670,5
1024,930,1670,29
1328,1208,1670,24
618,585,1670,40
1085,980,1670,49
1454,1316,1670,22
1045,947,1670,48
1109,1009,1670,36
422,409,1670,68
704,656,1670,67
1523,1373,1670,11
715,667,1670,45
1009,919,1670,34
1223,1106,1670,25
1078,977,1675,13
1169,1061,1675,25
1231,1117,1675,33
502,482,1675,72
865,793,1680,18
696,650,1680,6
1367,1233,1680,0
1530,1382,1685,11
1353,1223,1700,6
1671,1500,1700,0
1396,1263,1705,0
1399,1265,1710,0
1344,1216,1715,0
1263,1146,1715,14
946,861,1715,32
993,907,1715,23
1002,913,1715,22
1017,924,1715,39
1083,979,1715,28
1172,1065,1715,32
1245,1133,1715,18
1244,1133,1715,27
1174,1066,1715,31
1224,1107,1715,23
1532,1383,1715,18
700,654,1715,37
1048,949,1715,27
1393,1261,1715,23
1498,1351,1715,23
802,750,1715,54
1249,1135,1715,36
1727,1544,1715,5
928,848,1715,16
793,744,1715,37
861,790,1715,38
721,674,1715,22
907,828,1715,10
1091,991,1715,27
1153,1045,1715,16
1272,1154,1715,34
1287,1177,1715,29
1562,1408,1715,12
1485,1344,1715,15
733,687,1715,40
825,765,1725,53
911,833,1735,31
1177,1068,1735,24
730,682,1735,41
1233,1119,1735,14
1213,1095,1735,29
1060,961,1735,26
1122,1020,1740,25
1136,1029,1740,24
1329,1208,1740,8
550,528,1755,37
926,847,1755,13
966,880,1760,26
1010,919,1760,19
1148,1039,1760,15
1538,1389,1760,15
1306,1195,1760,23
1415,1286,1760,26
718,670,1760,49
552,530,1760,37
1226,1112,1760,20
1362,1229,1760,7
1457,1319,1760,20
927,848,1760,15
1003,913,1760,41
1075,975,1760,28
1123,1021,1760,19
1258,1143,1760,15
1787,1604,1760,2
1216,1098,1760,35
698,651,1760,46
1111,1014,1760,13
1176,1068,1760,31
1033,935,1760,56
1621,1462,1760,10
1596,1440,1760,24
917,838,1760,57
981,893,1760,46
837,773,1760,51
1461,1326,1760,27
1029,931,1760,57
686,641,1760,56
1711,1535,1760,15
705,658,1760,54
1063,964,1760,62
1094,993,1760,56
1359,1226,1760,28
1316,1202,1760,23
1778,1597,1760,3
1179,1068,1760,21
1019,926,1760,69
1157,1051,1760,34
856,785,1760,48
466,448,1760,68
629,591,1760,39
1162,1055,1765,2
1801,1617,1765,0
1102,1004,1765,4
1673,1503,1770,5
896,817,1775,13
1456,1319,1775,2
970,886,1775,0
764,714,1775,47
1247,1133,1775,30
1755,1577,1775,0
821,762,1775,66
933,853,1775,48
1080,978,1775,42
1592,1437,1780,0
1597,1440,1785,0
1053,954,1790,0
679,637,1805,14
1079,978,1805,26
1581,1428,1805,26
1252,1137,1805,25
1660,1492,1805,13
1164,1055,1805,20
1648,1480,1805,15
898,818,1805,28
1129,1025,1805,16
1132,1026,1805,16
736,692,1805,53
1535,1387,1805,34
1458,1325,1805,26
1327,1208,1805,30
758,709,1805,42
1599,1440,1805,13
1655,1487,1805,4
1165,1057,1805,30
722,674,1805,59
720,673,1805,68
1005,915,1805,59
680,637,1805,65
1173,1065,1805,8
