refrence_code,0
4421392693311182,2
4421392693382819,2
4421180378475868,2
4433647632286268,2
4421392693881130,2
3381543180154900,2
151102899687804,2
151102899182473,2
4421170992887198,2
4421431125310713,2
442133253447863,2
442135715457236,2
442140111079356,2
890761434471674,2
4421411027423140,2
4421411027768782,2
4420621036153575,2
2400302278379746,2
4421145491490087,2
690960514262678,2
4421300977273326,2
4450124030730861,2
4421199710426712,2
5430073687381336,2
3060761728497761,2
4421212598600747,2
313195862910487,2
4421322024985301,2
4421322024291937,2
4421214991711867,2
4421225851103528,2
3170207679388692,2
3170207679590886,2
4440160182977557,2
442118037827088,2
4421313939533397,2
3040697307865059,2
3040697307399121,2
3040697307261352,2
3243183359556769,2
3243183359665275,2
4421320358675085,2
4421401110939698,2
630427445249992,2
4421451649788146,2
4670363433731598,2
4421473472761023,2
6710059855383193,2
4421105155168856,2
4421315958616837,1
4421315958736227,1
4421316611431853,1
4421316768248424,1
4421274887862062,1
4421316768385293,1
4421274887792358,1
4421274887570756,1
4421315291712245,1
4421316954865980,1
4421316954974000,1
4421317411893978,1
4421318681487655,1
4421319449258851,1
4421319449657555,1
4421320064862585,1
4421274712274133,1
4421316768946404,1
4421306916679800,1
4421306916864752,1
4421308791742032,1
4421311197283777,1
4421311197746924,1
4421311448819414,1
4421277371439042,1
4421312789538146,1
4421313270199279,1
4421313270811889,1
4421314218572633,1
4421276472248396,1
4421275980938721,1
4421275980508964,1
4421313270822064,1
4421313270854264,1
4421275018527857,1
4421313939682711,1
4421313939731703,1
4421275018315270,1
4421320821251508,1
4421314218837543,1
4421276537159890,1
4421331031314995,1
4421273740133266,1
4421331031393803,1
4421331333810985,1
4421331368393820,1
4421331457107078,1
4421331503528470,1
4421331503828371,1
4421332534434874,1
4421332534460362,1
4421321850843619,1
4421273716274621,1
4421332798103462,1
4421332811719712,1
4421333999626941,1
4421273090733189,1
4421334499832937,1
4421334499870209,1
4421335339874733,1
4421335401647899,1
4421273090460056,1
4421332755396385,1
4421321850148734,1
4421305901807125,1
4421321850971408,1
4421322024839845,1
4421274119455716,1
4421273740753137,1
4421323160638923,1
4421323195764473,1
4421323365704841,1
4421273740459148,1
4421330981745986,1
4421323756497188,1
4421323756834650,1
4421323756907403,1
4421324205873674,1
4421324566350356,1
4421324698927816,1
4421327786183267,1
4421328766420627,1
4421330027833673,1
4421330809538187,1
4421323756322192,1
4421292699143616,1
4421292699352181,1
4421292699696818,1
4421292699725982,1
4421293768261000,1
4421285129715224,1
4421295231701851,1
4421295991663159,1
4421296422198566,1
4421296422867088,1
4421304794986928,1
4421296899822640,1
4421297089175065,1
4421297089431040,1
4421297674279246,1
4421297674420939,1
4421285129604806,1
4421298182597814,1
4421298492474559,1
4421298492508557,1
4421284084761231,1
4421296899296886,1
4421285757727791,1
4421285757446273,1
4421285757937537,1
4421286575907221,1
4421288241561937,1
4421288403322280,1
4421288640205114,1
4421285684308284,1
4421288640509876,1
4421288640641242,1
4421285129942543,1
4421288640957278,1
4421288985445296,1
4421289795505108,1
4421289949795192,1
4421290051111988,1
4421290068138047,1
4421290068961291,1
4421291234635144,1
4421291234920656,1
4421291706831016,1
4421288640725957,1
4421335835595244,1
4421302473496577,1
4421302473739410,1
4421302473884923,1
4421303054865054,1
4421303054912550,1
4421282960720159,1
4421280186655548,1
4421303501133105,1
4421303501666954,1
4421298573266269,1
4421304506755344,1
4421304794664829,1
4421279129594814,1
4421278645530451,1
4421278610337067,1
4421278300658344,1
4421278157617121,1
4421277371859343,1
4421304794837544,1
4421305871105697,1
4421304166572710,1
4421299464151897,1
